Issue Type,Issue key,Issue id,Summary,Status,Custom field (EDS equivalent table),Custom field (EDW table replaced with external table?),Custom field (EDW table),Custom field (Validation details (optional))
Task,EDSMIG-1443,415908,bi_dev.b2c_funnel_transitions_global_holdout_experiments - Phase 1,Won't Do,,,bi_dev.b2c_funnel_transitions_global_holdout_experiments,
Task,EDSMIG-1444,415909,bi_dev.b2c_funnel_transitions_product - Phase 1,Won't Do,,,bi_dev.b2c_funnel_transitions_product,
Task,EDSMIG-1445,415910,bi_dev.b2c_funnel_transitions_product_region - Phase 1,Won't Do,,,bi_dev.b2c_funnel_transitions_product_region,
Task,EDSMIG-1446,415911,bi_dev.b2c_funnel_transitions_product_type_only - Phase 1,Won't Do,,,bi_dev.b2c_funnel_transitions_product_type_only,
Task,EDSMIG-1447,415912,bi_dev.b2c_funnel_transitions_region - Phase 1,Won't Do,,,bi_dev.b2c_funnel_transitions_region,
Task,EDSMIG-1448,415913,bi_dev.b2c_funnel_transitions_region_product_type - Phase 1,Won't Do,,,bi_dev.b2c_funnel_transitions_region_product_type,
Task,EDSMIG-1449,415914,bi_dev.b2c_funnel_transitions_simple - Phase 1,Won't Do,,,bi_dev.b2c_funnel_transitions_simple,
Task,EDSMIG-1450,415915,bi_dev.b2c_funnel_unregistered_traffic - Phase 1,Won't Do,,,bi_dev.b2c_funnel_unregistered_traffic,
Task,EDSMIG-1451,415916,bi_dev.b2c_funnel_user_month_product - Phase 1,Won't Do,,,bi_dev.b2c_funnel_user_month_product,
Task,EDSMIG-1452,415917,bi_dev.b2c_funnel_user_month_state - Phase 1,Won't Do,,,bi_dev.b2c_funnel_user_month_state,
Task,EDSMIG-1453,415918,bi_dev.b2c_funnel_user_week_product - Phase 1,Won't Do,,,bi_dev.b2c_funnel_user_week_product,
Task,EDSMIG-1454,415919,bi_dev.b2c_funnel_user_week_state - Phase 1,Won't Do,,,bi_dev.b2c_funnel_user_week_state,
Task,EDSMIG-1455,415920,bi_dev.braze_active_users - Phase 1,Won't Do,,,bi_dev.braze_active_users,
Task,EDSMIG-1456,415921,bi_dev.braze_events_archive - Phase 1,Won't Do,,,bi_dev.braze_events_archive,
Task,EDSMIG-1457,415922,bi_dev.braze_events_delta - Phase 1,Won't Do,,,bi_dev.braze_events_delta,
Task,EDSMIG-1458,415923,bi_dev.braze_events_new - Phase 1,Won't Do,,,bi_dev.braze_events_new,
Task,EDSMIG-1459,415924,bi_dev.braze_user_properties_active_users - Phase 1,Won't Do,,,bi_dev.braze_user_properties_active_users,
Task,EDSMIG-1460,415925,bi_dev.braze_user_properties_delta - Phase 1,Won't Do,,,bi_dev.braze_user_properties_delta,
Task,EDSMIG-1461,415926,bi_dev.braze_user_properties_new - Phase 1,Won't Do,,,bi_dev.braze_user_properties_new,
Task,EDSMIG-1462,415927,bi_dev.career_academy_to_occupation_mapping - Phase 1,Won't Do,,,bi_dev.career_academy_to_occupation_mapping,
Task,EDSMIG-1463,415928,bi_dev.content_kpi - Phase 1,Won't Do,,,bi_dev.content_kpi,
Task,EDSMIG-1464,415929,bi_dev.course_builder_courses - Phase 1,Won't Do,,,bi_dev.course_builder_courses,
Task,EDSMIG-1465,415930,bi_dev.course_enrollment_delta - Phase 1,Won't Do,,,bi_dev.course_enrollment_delta,
Task,EDSMIG-1466,415931,bi_dev.course_enrollment_partner_dev - Phase 1,Won't Do,,,bi_dev.course_enrollment_partner_dev,
Task,EDSMIG-1467,415932,bi_dev.course_enrollment_partners - Phase 1,Won't Do,,,bi_dev.course_enrollment_partners,
Task,EDSMIG-1468,415933,bi_dev.coursera_home_lihp_actions - Phase 1,Won't Do,,,bi_dev.coursera_home_lihp_actions,
Task,EDSMIG-1469,415934,bi_dev.courses_languages - Phase 1,Won't Do,,,bi_dev.courses_languages,
Task,EDSMIG-1470,415935,bi_dev.degree_applications - Phase 1,Won't Do,,,bi_dev.degree_applications,
Task,EDSMIG-1471,415936,bi_dev.degree_open_content_course_completion - Phase 1,Won't Do,,,bi_dev.degree_open_content_course_completion,
Task,EDSMIG-1472,415937,bi_dev.degree_open_content_course_completion_archive - Phase 1,Won't Do,,,bi_dev.degree_open_content_course_completion_archive,
Task,EDSMIG-1473,415938,bi_dev.degree_open_content_first_module_completion - Phase 1,Won't Do,,,bi_dev.degree_open_content_first_module_completion,
Task,EDSMIG-1474,415939,bi_dev.degree_open_content_first_module_completion_archive - Phase 1,Won't Do,,,bi_dev.degree_open_content_first_module_completion_archive,
Task,EDSMIG-1475,415940,bi_dev.degree_reminder_deadline - Phase 1,Won't Do,,,bi_dev.degree_reminder_deadline,
Task,EDSMIG-1476,415941,bi_dev.degree_reminder_deadline_archive - Phase 1,Won't Do,,,bi_dev.degree_reminder_deadline_archive,
Task,EDSMIG-1477,415942,bi_dev.degree_reminder_webinar - Phase 1,Won't Do,,,bi_dev.degree_reminder_webinar,
Task,EDSMIG-1478,415943,bi_dev.degree_reminder_webinar_archive - Phase 1,Won't Do,,,bi_dev.degree_reminder_webinar_archive,
Task,EDSMIG-1479,415944,bi_dev.degree_segment_students_metric - Phase 1,Won't Do,,,bi_dev.degree_segment_students_metric,
Task,EDSMIG-1480,415945,bi_dev.degree_stackability_tags_archive - Phase 1,Won't Do,,,bi_dev.degree_stackability_tags_archive,
Task,EDSMIG-1481,415946,bi_dev.degree_stackability_tags_sf - Phase 1,Won't Do,,,bi_dev.degree_stackability_tags_sf,
Task,EDSMIG-1482,415947,bi_dev.degree_tenth_ddp_visit - Phase 1,Won't Do,,,bi_dev.degree_tenth_ddp_visit,
Task,EDSMIG-1483,415948,bi_dev.degree_tenth_ddp_visit_archive - Phase 1,Won't Do,,,bi_dev.degree_tenth_ddp_visit_archive,
Task,EDSMIG-1484,415949,bi_dev.degrees_eoi_multitouch_attribution - Phase 1,Won't Do,,,bi_dev.degrees_eoi_multitouch_attribution,
Task,EDSMIG-1485,415950,bi_dev.deprecated_content_usage_tracking - Phase 1,Won't Do,,,bi_dev.deprecated_content_usage_tracking,
Task,EDSMIG-1486,415951,bi_dev.deprecated_ksharma_mega_tables - Phase 1,Won't Do,,,bi_dev.deprecated_ksharma_mega_tables,
Task,EDSMIG-1487,415952,bi_dev.email_master_audience - Phase 1,Won't Do,,,bi_dev.email_master_audience,
Task,EDSMIG-1488,415953,bi_dev.email_master_audience_degrees - Phase 1,Won't Do,,,bi_dev.email_master_audience_degrees,
Task,EDSMIG-1489,415954,bi_dev.enterprise_catalog_course_metadata - Phase 1,Won't Do,,,bi_dev.enterprise_catalog_course_metadata,
Task,EDSMIG-1490,415955,bi_dev.enterprise_renewal_propensity_features - Phase 1,Won't Do,,,bi_dev.enterprise_renewal_propensity_features,
Task,EDSMIG-1491,415956,bi_dev.enterprise_renewal_propensity_renewal_rate - Phase 1,Won't Do,,,bi_dev.enterprise_renewal_propensity_renewal_rate,
Task,EDSMIG-1492,415957,bi_dev.epic_experiment_level_results_ltv - Phase 1,Won't Do,,,bi_dev.epic_experiment_level_results_ltv,
Task,EDSMIG-1493,415958,bi_dev.epic_experiment_results_consumer - Phase 1,Won't Do,,,bi_dev.epic_experiment_results_consumer,
Task,EDSMIG-1494,415959,bi_dev.epic_session_impressions_segments - Phase 1,Won't Do,,,bi_dev.epic_session_impressions_segments,
Task,EDSMIG-1495,415960,bi_dev.epic_session_level_results_consumer - Phase 1,Won't Do,,,bi_dev.epic_session_level_results_consumer,
Task,EDSMIG-1496,415961,bi_dev.epic_session_level_results_consumer_capped - Phase 1,Won't Do,,,bi_dev.epic_session_level_results_consumer_capped,
Task,EDSMIG-1497,415962,bi_dev.epic_user_impressions_segments - Phase 1,Won't Do,,,bi_dev.epic_user_impressions_segments,
Task,EDSMIG-1498,415963,bi_dev.epic_user_level_results_consumer - Phase 1,Won't Do,,,bi_dev.epic_user_level_results_consumer,
Task,EDSMIG-1499,415964,bi_dev.epic_user_level_results_consumer_capped - Phase 1,Won't Do,,,bi_dev.epic_user_level_results_consumer_capped,
Task,EDSMIG-1500,415965,bi_dev.epic_user_level_results_ltv - Phase 1,Won't Do,,,bi_dev.epic_user_level_results_ltv,
Task,EDSMIG-1501,415966,bi_dev.feature_engineering_renewal_2023 - Phase 1,Won't Do,,,bi_dev.feature_engineering_renewal_2023,
Task,EDSMIG-1502,415967,bi_dev.filtered_semi_personalized_recs - Phase 1,Won't Do,,,bi_dev.filtered_semi_personalized_recs,
Task,EDSMIG-1503,415968,bi_dev.finance_new_content_curves - Phase 1,Won't Do,,,bi_dev.finance_new_content_curves,
Task,EDSMIG-1504,415969,bi_dev.labs_metadata - Phase 1,Won't Do,,,bi_dev.labs_metadata,
Task,EDSMIG-1505,415970,bi_dev.monthly_customer_data_ksharma - Phase 1,Won't Do,,,bi_dev.monthly_customer_data_ksharma,
Task,EDSMIG-1506,415971,bi_dev.npls_partners - Phase 1,Won't Do,,,bi_dev.npls_partners,
Task,EDSMIG-1507,415972,bi_dev.npls_partners_test - Phase 1,Won't Do,,,bi_dev.npls_partners_test,
Task,EDSMIG-1508,415973,bi_dev.npls_partners_trends - Phase 1,Won't Do,,,bi_dev.npls_partners_trends,
Task,EDSMIG-1509,415974,bi_dev.payers_by_partners - Phase 1,Won't Do,,,bi_dev.payers_by_partners,
Task,EDSMIG-1510,415975,bi_dev.prep_degree_applications_history_previous - Phase 1,Won't Do,,,bi_dev.prep_degree_applications_history_previous,
Task,EDSMIG-1511,415976,bi_dev.program_admin_report_weekly_graded_items_submissions - Phase 1,Won't Do,,,bi_dev.program_admin_report_weekly_graded_items_submissions,
Task,EDSMIG-1512,415977,bi_dev.ranked_emails_30d - Phase 1,Won't Do,,,bi_dev.ranked_emails_30d,
Task,EDSMIG-1513,415978,bi_dev.ranked_open_content_enrollments - Phase 1,Won't Do,,,bi_dev.ranked_open_content_enrollments,
Task,EDSMIG-1514,415979,bi_dev.recs_semi_personalized_staging - Phase 1,Won't Do,,,bi_dev.recs_semi_personalized_staging,
Task,EDSMIG-1515,415980,bi_dev.recs_similar_products_for_courses_1 - Phase 1,Won't Do,,,bi_dev.recs_similar_products_for_courses_1,
Task,EDSMIG-1516,415981,bi_dev.rem_experiment_dataset - Phase 1,Won't Do,,,bi_dev.rem_experiment_dataset,
Task,EDSMIG-1517,415982,bi_dev.rem_experiment_impressions - Phase 1,Won't Do,,,bi_dev.rem_experiment_impressions,
Task,EDSMIG-1518,415983,bi_dev.rem_filtered_transactions - Phase 1,Won't Do,,,bi_dev.rem_filtered_transactions,
Task,EDSMIG-1519,415984,bi_dev.rem_impressions - Phase 1,Won't Do,,,bi_dev.rem_impressions,
Task,EDSMIG-1520,415985,bi_dev.rem_observational_dataset - Phase 1,Won't Do,,,bi_dev.rem_observational_dataset,
Task,EDSMIG-1521,415986,bi_dev.rem_observational_impressions - Phase 1,Won't Do,,,bi_dev.rem_observational_impressions,
Task,EDSMIG-1522,415987,bi_dev.s12n_enrollment_partners - Phase 1,Won't Do,,,bi_dev.s12n_enrollment_partners,
Task,EDSMIG-1523,415988,bi_dev.semi_personalized_recs_candidates - Phase 1,Won't Do,,,bi_dev.semi_personalized_recs_candidates,
Task,EDSMIG-1524,415989,bi_dev.skills_transformation_filters_delta - Phase 1,Won't Do,,,bi_dev.skills_transformation_filters_delta,
Task,EDSMIG-1525,415990,bi_dev.skills_transformation_filters_delta_t2 - Phase 1,Won't Do,,,bi_dev.skills_transformation_filters_delta_t2,
Task,EDSMIG-1526,415991,bi_dev.skills_transformation_filters_t2 - Phase 1,Won't Do,,,bi_dev.skills_transformation_filters_t2,
Task,EDSMIG-1527,415992,bi_dev.top_of_funnel_test_table - Phase 1,Won't Do,,,bi_dev.top_of_funnel_test_table,
Task,EDSMIG-1528,415993,bi_dev.top_of_funnel_test_table_v2 - Phase 1,Won't Do,,,bi_dev.top_of_funnel_test_table_v2,
Task,EDSMIG-1529,415994,bi_dev.top_of_funnel_test_table_v21 - Phase 1,Won't Do,,,bi_dev.top_of_funnel_test_table_v21,
Task,EDSMIG-1530,415995,bi_dev.ulm_matched_pairs_low_confidence - Phase 1,Won't Do,,,bi_dev.ulm_matched_pairs_low_confidence,
Task,EDSMIG-1531,415996,bi_dev.up_course_branch_assessment_learners_by_submission_count - Phase 1,Won't Do,,,bi_dev.up_course_branch_assessment_learners_by_submission_count,
Task,EDSMIG-1532,415997,bi_dev.upcoming_renewal_feature - Phase 1,Won't Do,,,bi_dev.upcoming_renewal_feature,
Task,EDSMIG-1533,415998,bi_dev.user_course_schedule_boundaries - Phase 1,Won't Do,,,bi_dev.user_course_schedule_boundaries,
Task,EDSMIG-1534,415999,bi_dev.user_domain_interests - Phase 1,Won't Do,,,bi_dev.user_domain_interests,
Task,EDSMIG-1535,416000,bi_dev.user_email_filters - Phase 1,Won't Do,,,bi_dev.user_email_filters,
Task,EDSMIG-1536,416001,bi_dev.user_event_listagg - Phase 1,Won't Do,,,bi_dev.user_event_listagg,
Task,EDSMIG-1537,416002,bi_dev.user_inferred_language - Phase 1,Won't Do,,,bi_dev.user_inferred_language,
Task,EDSMIG-1538,416003,bi_dev.user_membership_status - Phase 1,Won't Do,,,bi_dev.user_membership_status,
Task,EDSMIG-1539,416004,bi_dev.user_model_output1 - Phase 1,Won't Do,,,bi_dev.user_model_output1,
Task,EDSMIG-1540,416005,bi_dev.user_notification_preferences - Phase 1,Won't Do,,,bi_dev.user_notification_preferences,
Task,EDSMIG-1541,416006,bi_dev.wal_course - Phase 1,Won't Do,,,bi_dev.wal_course,
Task,EDSMIG-1542,416007,bi_dev.wow_retention_lihp - Phase 1,Won't Do,,,bi_dev.wow_retention_lihp,
Task,EDSMIG-1543,416008,bi_stg.career_academy_content - Phase 1,Won't Do,,,bi_stg.career_academy_content,
Task,EDSMIG-1544,416009,bi_stg.enterprise_org_derived_metrics - Phase 1,Won't Do,,,bi_stg.enterprise_org_derived_metrics,
Task,EDSMIG-1545,416010,bi_stg.quarterly_content_items_aggregated - Phase 1,Won't Do,,,bi_stg.quarterly_content_items_aggregated,
Task,EDSMIG-1546,416011,bi_stg.quarterly_skill_scoring_assessment_aggregated - Phase 1,Won't Do,,,bi_stg.quarterly_skill_scoring_assessment_aggregated,
Task,EDSMIG-1547,416012,biv.wes_revshare_q3_2018 - Phase 1,To Do,,,biv.wes_revshare_q3_2018,
Task,EDSMIG-1548,416013,core.assessment_attempt_responses_bkup_20230517 - Phase 1,Won't Do,,,core.assessment_attempt_responses_bkup_20230517,
Task,EDSMIG-1549,416014,core.assessment_attempts_backup_20230606 - Phase 1,Won't Do,,,core.assessment_attempts_backup_20230606,
Task,EDSMIG-1550,416015,core.assessment_attempts_bkup_20230517 - Phase 1,Won't Do,,,core.assessment_attempts_bkup_20230517,
Task,EDSMIG-1551,416016,core.enterprise_course_ownerships - Phase 1,Won't Do,prod.gold.enterprise_course_ownerships_vw,No,core.enterprise_course_ownerships,
Task,EDSMIG-1552,416017,core.peer_submissions - Phase 1,Won't Do,,,core.peer_submissions,
Task,EDSMIG-1553,416018,core.cookie_user_visits - Phase 1,Done,prod.gold_base.cookie_user_visits,Yes,core.cookie_user_visits,https://coursera.atlassian.net/wiki/spaces/IN/pages/3534225493/2024Q2-+WIP+Cookie+User+Visits+EDS+Migration+Revamp
Task,EDSMIG-1554,416019,core.transactions - Phase 1,Done,prod.gold.transactions_vw,Yes,core.transactions,
Task,EDSMIG-1555,416020,core.user_course_items - Phase 1,Awaiting Review,prod.gold.user_course_branch_items_vw/ prod.gold.user_course_items_vw,,core.user_course_items,
Task,EDSMIG-1556,416021,core.users_28d_active_intervals - Phase 1,Won't Do,,,core.users_28d_active_intervals,
Task,EDSMIG-1557,416022,core.assessment_attempt_responses - Phase 1,Won't Do,,,core.assessment_attempt_responses,
Task,EDSMIG-1558,416023,core.assessment_attempts - Phase 1,Won't Do,prod.gold_base.quiz_attempts,No,core.assessment_attempts,
Task,EDSMIG-1559,416024,core.base_phoenix_specialization_cubes - Phase 1,Done,prod.gold_base.base_phoenix_specialization_cubes,No,core.base_phoenix_specialization_cubes,https://coursera.atlassian.net/browse/ACTDE-3063
Task,EDSMIG-1560,416025,core.base_phoenix_specializations - Phase 1,Done,prod.gold.base_phoenix_specializations_vw,No,core.base_phoenix_specializations,
Task,EDSMIG-1561,416026,core.base_phoenix_specializations_partners - Phase 1,Done,prod.gold.base_phoenix_specializations_partners_vw,No,core.base_phoenix_specializations_partners,
Task,EDSMIG-1562,416027,core.calendar - Phase 1,Done,prod.silver.calendar_vw,No,core.calendar,
Task,EDSMIG-1563,416028,core.completed_carts - Phase 1,Done,prod.gold.completed_carts_vw,Yes,core.completed_carts,
Task,EDSMIG-1564,416029,core.course_branch_items - Phase 1,Done,prod.gold.course_branch_items_vw/prod.gold.course_branch_item_grading_weight_info_vw,No,core.course_branch_items,
Task,EDSMIG-1565,416030,core.course_branch_lessons - Phase 1,Done,prod.gold.course_branch_lesson_stats_vw,No,core.course_branch_lessons,
Task,EDSMIG-1566,416031,core.course_branch_modules - Phase 1,Done,prod.gold.course_branch_module_stats_vw,No,core.course_branch_modules,
Task,EDSMIG-1567,416032,core.course_branch_syllabus - Phase 1,Done,prod.gold.course_branch_syllabus_vw,No,core.course_branch_syllabus,
Task,EDSMIG-1568,416033,core.course_branches - Phase 1,Done,prod.gold.course_branches_vw,No,core.course_branches,
Task,EDSMIG-1569,416034,core.course_checkpoints - Phase 1,Won't Do,,,core.course_checkpoints,
Task,EDSMIG-1570,416035,core.course_enrollments - Phase 1,Done,prod.gold.course_enrollments_vw,Yes,core.course_enrollments,
Task,EDSMIG-1571,416036,core.course_enrollments_derived_metrics - Phase 1,Done,prod.gold_base.course_enrollments_derived_metrics,Yes,core.course_enrollments_derived_metrics,https://docs.google.com/document/d/13L9DBgCTn-PezYO_tz55k6cHh_Z8tIgLsTzcuR1XtRU/edit?tab=t.0
Task,EDSMIG-1572,416037,core.course_instructors - Phase 1,Done,prod.gold_pii.course_instructors_vw,No,core.course_instructors,
Task,EDSMIG-1573,416038,core.course_items - Phase 1,Done,prod.gold.course_branch_items_vw,No,core.course_items,
Task,EDSMIG-1574,416039,core.course_lessons - Phase 1,Done,prod.gold.course_branch_lesson_stats_vw,No,core.course_lessons,
Task,EDSMIG-1575,416040,core.course_modules - Phase 1,Done,prod.gold.course_branch_module_stats_vw,No,core.course_modules,
Task,EDSMIG-1576,416041,core.course_progress_funnel - Phase 1,Won't Do,,,core.course_progress_funnel,
Task,EDSMIG-1577,416042,core.course_session_memberships - Phase 1,Done,prod.gold.course_session_memberships_vw,Yes,core.course_session_memberships,
Task,EDSMIG-1578,416043,core.course_syllabus - Phase 1,Won't Do,prod.gold_base.course_branch_syllabus,No,core.course_syllabus,
Task,EDSMIG-1579,416044,core.courses - Phase 1,Done,prod.gold.courses_vw,No,core.courses,
Task,EDSMIG-1580,416045,core.courses_derived_metrics - Phase 1,Done,prod.gold.course_derived_metrics_vw,Yes,core.courses_derived_metrics,https://tools.coursera.org/mega/queryExecutionLog/QUERY~Rr8KMAPjEfCagqELl-hMnQ~1~1742293513122
Task,EDSMIG-1581,416046,core.courses_partners - Phase 1,Done,prod.gold.courses_partners_vw,No,core.courses_partners,
Task,EDSMIG-1582,416047,core.degree_academic_terms - Phase 1,Done,prod.gold_base.degree_academic_terms,Yes,core.degree_academic_terms,https://github.com/webedx-spark/data-airflow/pull/14120
Task,EDSMIG-1583,416048,core.degree_admission_deadlines_and_targets - Phase 1,In Progress,prod.gold_base.degree_admission_deadlines_and_targets,No,core.degree_admission_deadlines_and_targets,
Task,EDSMIG-1584,416049,core.degree_course_session_enrollments - Phase 1,Done,prod.gold_base.degree_course_session_enrollments,,core.degree_course_session_enrollments,
Task,EDSMIG-1585,416050,core.degree_course_session_enrollments_bkp - Phase 1,Won't Do,,,core.degree_course_session_enrollments_bkp,
Task,EDSMIG-1586,416051,core.degree_course_sessions - Phase 1,Done,prod.gold_base.degree_course_sessions,Yes,core.degree_course_sessions,https://coursera.atlassian.net/browse/COREDE-1910
Task,EDSMIG-1587,416052,core.degree_course_sessions_bkp - Phase 1,Won't Do,,,core.degree_course_sessions_bkp,
Task,EDSMIG-1588,416053,core.degree_courses - Phase 1,In Progress,prod.gold.degree_courses_vw,,core.degree_courses,
Task,EDSMIG-1590,416055,core.degree_programs - Phase 1,Done,prod.gold.degree_programs_vw,Yes,core.degree_programs,
Task,EDSMIG-1591,416056,core.degree_programs_partners - Phase 1,Done,prod.gold.degree_program_partners_vw,,core.degree_programs_partners,
Task,EDSMIG-1592,416057,core.degree_term_memberships - Phase 1,Done,prod.gold_base.degree_term_memberships,,core.degree_term_memberships,
Task,EDSMIG-1593,416058,core.enterprise_application_contracts - Phase 1,Done,prod.gold.enterprise_application_contracts_vw,Yes,core.enterprise_application_contracts,
Task,EDSMIG-1594,416059,core.enterprise_contracts - Phase 1,Won't Do,prod.not_needed,,core.enterprise_contracts,
Task,EDSMIG-1595,416060,core.enterprise_learners_latest_skills - Phase 1,Won't Do,,,core.enterprise_learners_latest_skills,
Task,EDSMIG-1596,416061,core.enterprise_learners_latest_skills_t2 - Phase 1,In Progress,,,core.enterprise_learners_latest_skills_t2,
Task,EDSMIG-1597,416062,core.enterprise_learners_tsp_status - Phase 1,Won't Do,,,core.enterprise_learners_tsp_status,
Task,EDSMIG-1598,416063,core.enterprise_learners_tsp_status_t2 - Phase 1,In Progress,,,core.enterprise_learners_tsp_status_t2,
Task,EDSMIG-1599,416064,core.enterprise_organizations - Phase 1,Done,prod.gold.enterprise_organizations_vw,Yes,core.enterprise_organizations,
